id,birthdate,deathdate,ssn,drivers,passport,prefix,first,last,suffix,maiden,marital,race,ethnicity,gender,birthplace,address,city,state,county,zip,lat,lon,healthcare_expenses,healthcare_coverage,_ingest_time_utc,_source_file,_raw_row_id,id_is_null
e8ffd460-0685-7966-5e43-d24315e2f40c,2000-05-09,None,999-77-3291,S99969464,X8974911X,Ms.,Joya53,Hagenes547,None,None,None,black,nonhispanic,F,Shelburne Falls  Massachusetts  US,235 Mueller Club,Boston,Massachusetts,Suffolk County,2163,42.336932745434567,-71.119624489966725,555142.87,64730.310000000012,2025-11-07T12:24:53.157036,patients.csv,135,false
80591a09-43a2-3933-605e-d14dd364f2c5,1996-09-05,None,999-54-7963,S99925899,X50906127X,Ms.,Ciara810,Effertz744,None,None,None,white,nonhispanic,F,Lynn  Massachusetts  US,522 Altenwerth Divide,Boston,Massachusetts,Suffolk County,2125,42.295393402557728,-71.038712200800759,1228658.7795,360575.8805,2025-11-07T12:24:53.157036,patients.csv,373,false
0b48bf9b-5582-1253-ab01-b34da54bad15,1973-11-15,None,999-76-1573,S99925854,X68929408X,Ms.,Ramona980,Cordero852,None,None,S,black,hispanic,F,Port-au-Prince  Haiti  HT,374 Brown Rapid Apt 74,Boston,Massachusetts,Suffolk County,2124,42.375995162819933,-71.042019400110647,572373.19599999988,582081.45399999991,2025-11-07T12:24:53.157036,patients.csv,494,false
e1245016-60e8-f2d1-728b-5f32bf4b387b,1973-11-30,None,999-65-8823,S99945886,X37250120X,Ms.,Thomasina264,Heidenreich818,None,None,S,white,nonhispanic,F,Stoughton  Massachusetts  US,802 Orn Vista Apt 72,Boston,Massachusetts,Suffolk County,2130,42.383966383811973,-71.033084353811674,1776776.5329999998,553740.477,2025-11-07T12:24:53.157036,patients.csv,504,false
478dfbd6-4a0b-f3cb-0d30-a336f9d0c2e8,1999-02-07,None,999-19-2838,S99963155,X13281771X,Ms.,Florencia449,Ontiveros947,None,None,None,white,hispanic,F,Wesley  Saint Andrew Parish  DM,781 Cruickshank Wynd Apt 72,Boston,Massachusetts,Suffolk County,2109,42.253421196817612,-71.168289796933323,511773.3795,4186.4505,2025-11-07T12:24:53.157036,patients.csv,564,false
94ece286-bfa5-d195-26a7-70ada019e082,1993-05-10,None,999-95-7075,S99940706,X58953026X,Ms.,Emilia403,Uribe503,None,None,S,white,hispanic,F,Kingston  Kingston  JM,354 Bartell Street,Boston,Massachusetts,Suffolk County,2109,42.343343184541069,-71.085070852169963,564439.1975,9556.1025,2025-11-07T12:24:53.157036,patients.csv,970,false
41aa16da-a60c-243b-5f97-eae742c63c68,1999-02-19,None,999-76-2694,S99937328,X79656793X,Ms.,Drucilla444,Kshlerin58,None,None,None,white,nonhispanic,F,Methuen  Massachusetts  US,453 Lehner Rue Apt 16,Boston,Massachusetts,Suffolk County,2152,42.307207040234729,-71.156862417000525,671066.31250000012,101098.7075,2025-11-07T12:24:53.157036,patients.csv,995,false
9a4502e6-fba6-707c-891f-5d525c98ae23,1975-11-16,None,999-86-6957,S99961360,X23202996X,Ms.,Michele387,Keeling57,None,None,S,white,nonhispanic,F,Lynn  Massachusetts  US,691 Crooks Boulevard Suite 45,Boston,Massachusetts,Suffolk County,2135,42.369594405363571,-71.079837044073486,2782146.6050000004,393231.825,2025-11-07T12:24:53.157036,patients.csv,1038,false
93d970b1-94b9-8455-de35-0bcc1a45eb7b,2003-11-01,None,999-36-4310,S99977497,None,Ms.,Mariella503,Berge125,None,None,None,white,hispanic,F,Medford  Massachusetts  US,713 Goodwin Alley Apt 1,Boston,Massachusetts,Suffolk County,2126,42.300402200794082,-71.079775013407925,635747.1825,388.5675,2025-11-07T12:24:53.157036,patients.csv,1043,false
7c3602b6-35ed-df2b-3c8b-cb5b55689217,1977-08-28,None,999-16-8556,S99913832,X39766304X,Ms.,Danette111,Stehr398,None,None,S,black,nonhispanic,F,Westfield  Massachusetts  US,925 Mayert Esplanade Apt 16,Boston,Massachusetts,Suffolk County,2120,42.382151001965511,-71.069428328189957,1306332.2150000003,20631.405,2025-11-07T12:24:53.157036,patients.csv,1107,false
1eb1b9e0-4cdf-7910-e76d-9f7534bcc7f0,1999-10-11,None,999-86-9547,S99969038,X31537789X,Ms.,Lavone763,Swaniawski813,None,None,None,white,nonhispanic,F,Everett  Massachusetts  US,876 Langworth Run Apt 41,Boston,Massachusetts,Suffolk County,2136,42.3426512877,-71.017947367263787,594452.17249999987,7380.1874999999991,2025-11-07T12:24:53.157036,patients.csv,1120,false
3d5f91c2-0539-37c9-0691-d2bbe28c78e3,2002-03-01,None,999-20-4381,S99923610,None,Ms.,Lashonda618,Klein929,None,None,None,white,nonhispanic,F,Cambridge  Massachusetts  US,1030 Ledner Club Unit 86,Bourne,Massachusetts,Barnstable County,,41.778965690599904,-70.638447510208351,570693.255,267.765,2025-11-07T12:24:53.157036,patients.csv,337,false
e65573ba-e39e-bac4-2e49-2d3cf9a538b8,1965-06-03,None,999-74-2017,S99935685,X18910084X,Ms.,Elza246,Johnson679,None,None,S,white,nonhispanic,F,Boston  Massachusetts  US,665 Mayert Common Apt 54,Braintree,Massachusetts,Norfolk County,2184,42.252009913502889,-71.046285176106721,2239357.518,406383.472,2025-11-07T12:24:53.157036,patients.csv,364,false
9cbf47d8-b59a-ef34-c330-77accc084c17,1934-09-09,None,999-22-6740,S99919161,X12593111X,Ms.,Santina680,Kub800,None,None,S,white,nonhispanic,F,Brookline  Massachusetts  US,583 Smitham Passage Apt 99,Brockton,Massachusetts,Plymouth County,2351,42.10054837608682,-71.003253171679617,3014163.0684999982,633922.9715,2025-11-07T12:24:53.157036,patients.csv,396,false
8b831e48-9db7-f037-8b8a-e94be939d2ea,1923-09-06,None,999-29-1436,S99974665,X87631030X,Ms.,Elena945,Otero621,None,None,S,black,hispanic,F,Lima  Lima Province  PE,307 Shanahan Ramp Apt 24,Brockton,Massachusetts,Plymouth County,2301,42.128943231859353,-71.0457626685755,2950506.4880000004,724554.142,2025-11-07T12:24:53.157036,patients.csv,1082,false
c8ff4993-f646-91ea-f261-c8622dd1500a,1978-11-19,None,999-88-3087,S99997226,X74475717X,Ms.,Darcey370,Walker122,None,None,S,white,nonhispanic,F,Malden  Massachusetts  US,771 Jerde Viaduct,Brookline,Massachusetts,Norfolk County,2215,42.27842601841725,-71.16339026450872,1593130.696,297654.154,2025-11-07T12:24:53.157036,patients.csv,215,false
da97668c-bf70-6c4d-3157-24aae70ed237,1928-11-13,2000-05-11,999-31-9246,S99956047,X21379694X,Ms.,Talisha682,Parisian75,None,None,S,asian,nonhispanic,F,Hyderabad  Andhra Pradesh  IN,1039 Kautzer Knoll,Burlington,Massachusetts,Middlesex County,1803,42.453717799340929,-71.249222250871981,1906475.9609999992,532006.32899999991,2025-11-07T12:24:53.157036,patients.csv,302,false
4773d311-a4f3-56a3-46aa-522da4d4743b,2002-12-30,None,999-24-6131,S99915877,None,Ms.,María José279,Duarte203,None,None,None,white,hispanic,F,Bogota  Bogota  CO,563 Raynor Park,Cambridge,Massachusetts,Middlesex County,,42.407979325732811,-71.169201877151636,475482.59499999991,267.46499999999992,2025-11-07T12:24:53.157036,patients.csv,998,false
5b0609a7-49e8-65b4-dc32-9edc8301c646,1989-09-05,None,999-28-1194,S99960333,X86472494X,Ms.,Olimpia983,Rolfson709,None,None,S,white,nonhispanic,F,Wilmington  Massachusetts  US,510 Kemmer Drive,Chelmsford,Massachusetts,Middlesex County,,42.600404806407731,-71.418476871888174,1008793.35,69835.289999999964,2025-11-07T12:24:53.157036,patients.csv,452,false
b7a5d15d-bbb7-2f00-061c-a07e5efc6a9c,1943-01-22,None,999-26-7623,S99999360,X70568230X,Ms.,Brett333,Heathcote539,None,None,S,white,nonhispanic,F,Boston  Massachusetts  US,389 Kuhic Route Unit 47,Chelmsford,Massachusetts,Middlesex County,,42.6276697478143,-71.331427440174025,2520092.7410000004,656162.1590000001,2025-11-07T12:24:53.157036,patients.csv,1057,false
2c098b38-279d-88b3-d553-e87b56eb1b04,1995-01-26,None,999-38-3600,S99926392,X29662254X,Ms.,Marcela739,Almonte426,None,None,None,white,hispanic,F,Wesley  Saint Andrew Parish  DM,393 Haley Road Unit 51,Chelsea,Massachusetts,Suffolk County,,42.372055696836405,-71.084893409669391,695019.1,310355.85,2025-11-07T12:24:53.157036,patients.csv,301,false
01d78eb5-7f50-45e9-f524-921196a3dffe,2000-12-13,None,999-67-3382,S99973218,X29205391X,Ms.,Siu135,Konopelski743,None,None,None,white,nonhispanic,F,Rehoboth  Massachusetts  US,397 Leffler Hollow,Chelsea,Massachusetts,Suffolk County,2149,42.416435076935159,-71.00567786179414,75594.483999999982,214867.08599999995,2025-11-07T12:24:53.157036,patients.csv,316,false
745f262a-2510-e98e-524a-72934969372e,1990-09-22,None,999-54-7888,S99918224,X77636974X,Ms.,Tawna357,Gorczany269,None,None,S,white,nonhispanic,F,Brookline  Massachusetts  US,1076 Ortiz Grove,Chelsea,Massachusetts,Suffolk County,2149,42.391444826893213,-71.069204120427941,1136066.33,1318.8299999999997,2025-11-07T12:24:53.157036,patients.csv,672,false
a67877ad-5f7a-782d-c74c-0aa5d2072de3,2003-06-12,None,999-75-4531,S99986537,None,Ms.,Man114,Kassulke119,None,None,None,white,hispanic,F,Marshfield  Massachusetts  US,802 Pfannerstill Crossing,Clinton,Massachusetts,Worcester County,,42.419364702071967,-71.72046615335303,446189.53,0,2025-11-07T12:24:53.157036,patients.csv,520,false
b38f6f4d-8a9d-3d94-92f8-22704c8281a2,1966-03-13,None,999-79-4199,S99933945,X69443407X,Ms.,Tashina114,Runolfsdottir785,None,None,S,white,nonhispanic,F,Cambridge  Massachusetts  US,732 Johnston Hollow Suite 89,Danvers,Massachusetts,Essex County,1923,42.530499176092249,-70.985142616021321,1810742.808,60894.222,2025-11-07T12:24:53.157036,patients.csv,866,false
f9b25fb8-133c-51c3-96f7-34ffb1c872ec,2001-10-12,None,999-36-4259,S99968879,X79244631X,Ms.,Kizzy275,Lubowitz58,None,None,None,asian,nonhispanic,F,Braintree  Massachusetts  US,445 Hilpert Lane Unit 53,Dedham,Massachusetts,Norfolk County,2026,42.250341184182432,-71.158513281699342,1374329.1700000002,29505.840000000004,2025-11-07T12:24:53.157036,patients.csv,889,false
79161603-dc83-d0eb-3728-8dffc0c3407e,1952-02-14,None,999-59-5716,S99963245,X88095157X,Ms.,Lachelle614,Tillman293,None,None,S,white,nonhispanic,F,Fall River  Massachusetts  US,212 Connelly Trail Apt 46,Dedham,Massachusetts,Norfolk County,,42.190828467754322,-71.187925363929537,2463560.1855,166985.6645,2025-11-07T12:24:53.157036,patients.csv,1156,false
e0807fab-552e-931f-366f-761dff93a52e,1975-06-01,None,999-47-6808,S99949529,X22847209X,Ms.,Phuong301,Lynch190,None,None,S,white,nonhispanic,F,Newton  Massachusetts  US,529 Ernser Lane,Duxbury,Massachusetts,Plymouth County,2332,42.0810213738681,-70.658975646513113,2796090.8345000013,461194.0155000001,2025-11-07T12:24:53.157036,patients.csv,778,false
6dcdf9cd-efbe-c8c0-c633-ef255bc05ef5,1958-01-09,None,999-61-3011,S99953989,X37672541X,Ms.,Remedios388,Fahey393,None,None,S,white,nonhispanic,F,Lynn  Massachusetts  US,888 Bradtke Gateway,Erving,Massachusetts,Franklin County,,42.595615928834732,-72.421064113408235,2242984.1595,152358.6305,2025-11-07T12:24:53.157036,patients.csv,1114,false
8fa5a097-1970-9370-4193-a7baa3d235b5,2000-08-25,None,999-84-8860,S99941898,X42921765X,Ms.,Verla696,Hamill307,None,None,None,white,nonhispanic,F,Waltham  Massachusetts  US,804 Mohr Lodge Apt 92,Everett,Massachusetts,Middlesex County,2148,42.451740755837349,-71.070178828094058,214600.8025,115026.0475,2025-11-07T12:24:53.157036,patients.csv,20,false
307b6419-5147-4716-10b1-bb458ac191c3,2003-07-19,None,999-53-6468,S99966610,None,Ms.,Micheal721,Shields502,None,None,None,white,nonhispanic,F,Worcester  Massachusetts  US,933 Jast Plaza,Fairhaven,Massachusetts,Bristol County,,41.650304769738689,-70.894137188017851,486024.12250000006,2349.0675,2025-11-07T12:24:53.157036,patients.csv,43,false
49d56ae6-5b5e-838c-da96-3b65e201aaef,2003-05-17,None,999-51-1958,S99954595,None,Ms.,Ashton21,Mitchell808,None,None,None,white,nonhispanic,F,Quincy  Massachusetts  US,739 Corwin Center,Fairhaven,Massachusetts,Bristol County,,41.633866235044565,-70.854652738430531,345196.12250000006,20.137499999999928,2025-11-07T12:24:53.157036,patients.csv,855,false
752a3c69-44d7-d6af-0340-7d3e748f6060,2000-08-10,None,999-65-3198,S99953663,X80600666X,Ms.,Oralia106,Williamson769,None,None,None,white,nonhispanic,F,Wellesley  Massachusetts  US,180 Hegmann Trail,Fall River,Massachusetts,Bristol County,,41.719968551734581,-71.111970714351074,490096.0425,101.55749999999998,2025-11-07T12:24:53.157036,patients.csv,224,false
49103abc-8e28-03bd-deb0-bca5082e23ba,1979-11-15,None,999-96-1503,S99991127,X11655352X,Ms.,Moon129,Ledner144,None,None,S,white,nonhispanic,F,Boston  Massachusetts  US,973 Nicolas Heights,Fall River,Massachusetts,Bristol County,2723,41.685999692045982,-71.135281163712563,1586245.57,123862.22,2025-11-07T12:24:53.157036,patients.csv,616,false
b44c935b-8498-871d-454c-df0785874753,1953-06-26,2008-07-04,999-86-9982,S99979427,X21597875X,Ms.,Avis183,Ankunding277,None,None,S,white,nonhispanic,F,Boston  Massachusetts  US,467 Okuneva Corner,Falmouth,Massachusetts,Barnstable County,2540,41.555729504586175,-70.581895427773844,2075033.4225000003,290993.9075,2025-11-07T12:24:53.157036,patients.csv,945,false
d4dd09e5-8eae-7136-407c-df2715f2643b,1979-10-15,None,999-30-9113,S99965790,X26705261X,Ms.,Shemeka786,Kertzmann286,None,None,S,white,nonhispanic,F,Fitchburg  Massachusetts  US,443 Kulas Ferry Apt 28,Fitchburg,Massachusetts,Worcester County,,42.626160472899,-71.8099604265503,1411378.6660000002,283131.96400000004,2025-11-07T12:24:53.157036,patients.csv,594,false
418c6a4c-1615-cba9-80b3-ac2901f4c07f,1950-09-18,None,999-82-2148,S99982318,X73927817X,Ms.,Laurine214,Cronin387,None,None,S,white,nonhispanic,F,Quincy  Massachusetts  US,957 Fay Gateway,Foxborough,Massachusetts,Norfolk County,,42.09017477895209,-71.263996501564549,2659399.854,755510.266,2025-11-07T12:24:53.157036,patients.csv,420,false
236bc48b-5230-46f9-3725-a7b5274f4798,2001-04-08,None,999-10-6703,S99993413,X15404479X,Ms.,Alanna27,Daugherty69,None,None,None,white,nonhispanic,F,Pittsfield  Massachusetts  US,350 Oberbrunner Key,Framingham,Massachusetts,Middlesex County,,42.280552436831037,-71.392823838668349,725466.25,0,2025-11-07T12:24:53.157036,patients.csv,1154,false
c9447fb9-418d-fe6d-1404-43aa9f58fc47,2001-09-21,None,999-24-5684,S99966435,X89443899X,Ms.,Pauletta164,Brown30,None,None,None,white,nonhispanic,F,Amherst  Massachusetts  US,838 Stanton Trafficway,Georgetown,Massachusetts,Essex County,,42.731859547544254,-71.020173289960979,527348.85,0,2025-11-07T12:24:53.157036,patients.csv,850,false
c5340af3-dde7-d403-78dd-bf20a03f0238,2001-09-02,None,999-99-9148,S99982686,X28396491X,Ms.,Margorie48,Stoltenberg489,None,None,None,white,nonhispanic,F,Billerica  Massachusetts  US,204 Feeney Wall,Granby,Massachusetts,Hampshire County,,42.290508820086494,-72.549378763870834,552066.61,116258.79,2025-11-07T12:24:53.157036,patients.csv,515,false
81d85a6d-8dc1-a067-0d33-832e589a20fa,1944-04-03,None,999-82-4326,S99913318,X7288784X,Ms.,Bethanie176,Gislason620,None,None,S,asian,nonhispanic,F,Boston  Massachusetts  US,332 Ziemann Frontage road,Granville,Massachusetts,Hampden County,,42.097950208192579,-72.957525104942931,2093049.472000001,563106.80800000019,2025-11-07T12:24:53.157036,patients.csv,877,false
baaa597d-06af-67c9-837c-620f96157c3b,2002-05-06,None,999-32-7156,S99999870,None,Ms.,Alva958,Conn188,None,None,None,white,nonhispanic,F,Mashpee  Massachusetts  US,898 Heidenreich Promenade Unit 61,Greenfield,Massachusetts,Franklin County,,42.591684111160212,-72.6232448695412,551443.645,339.13499999999993,2025-11-07T12:24:53.157036,patients.csv,628,false
8206bd63-5dd4-cf3e-a29b-baa65e9a9429,1970-04-22,None,999-56-1158,S99923975,X50334491X,Ms.,Anja508,Jakubowski832,None,None,S,white,nonhispanic,F,Methuen  Massachusetts  US,657 Haley Neck Suite 93,Greenfield,Massachusetts,Franklin County,,42.663772397774331,-72.558844391603046,2627885.0325000007,15042.4875,2025-11-07T12:24:53.157036,patients.csv,960,false
246fb368-8991-dc93-f6a5-eca807e7dbde,1990-10-28,None,999-60-9817,S99914273,X80400694X,Ms.,Eleni953,Hilpert278,JD,None,S,white,nonhispanic,F,Amesbury  Massachusetts  US,1051 Weimann Flat Apt 41,Halifax,Massachusetts,Plymouth County,,42.001596725325847,-70.8811988722922,667527.8949999999,256041.245,2025-11-07T12:24:53.157036,patients.csv,139,false
8c2d5e9b-0717-9616-beb9-21296a5b547d,1960-12-15,None,999-50-8690,S99926520,X57197008X,Ms.,Zelda766,Ernser583,None,None,S,white,nonhispanic,F,Amherst  Massachusetts  US,874 Skiles Club,Haverhill,Massachusetts,Essex County,1830,42.775896744535842,-71.006615575059925,2341031.1384999994,177213.09149999998,2025-11-07T12:24:53.157036,patients.csv,21,false
d488232e-bf14-4bed-08c0-a82f34b6a197,2003-01-28,None,999-56-6057,S99929424,None,Ms.,Phillis443,Walter473,None,None,None,white,nonhispanic,F,Boston  Massachusetts  US,677 Ritchie Terrace,Hingham,Massachusetts,Plymouth County,2043,42.200490824321214,-70.916075575203024,582557.803,104782.20699999998,2025-11-07T12:24:53.157036,patients.csv,4,false
9188198b-4f9b-8648-3609-37465be0a144,1972-08-07,None,999-22-6498,S99984003,X17506109X,Ms.,Melodi744,Hessel84,None,None,S,white,nonhispanic,F,Nantucket  Massachusetts  US,613 Nicolas Track,Holyoke,Massachusetts,Hampden County,,42.258515552681331,-72.634645207432541,564859.527,426954.64299999992,2025-11-07T12:24:53.157036,patients.csv,450,false
ee56c87e-394b-b981-c3aa-eb3663209f37,1996-04-30,None,999-10-2977,S99919922,X59106415X,Ms.,Latarsha812,Carroll471,None,None,None,asian,nonhispanic,F,Sharon  Massachusetts  US,1091 Windler Lock Suite 97,Hubbardston,Massachusetts,Worcester County,,42.529142626798851,-71.977274356016,828042.18750000012,6665.7825,2025-11-07T12:24:53.157036,patients.csv,749,false
094c294d-4e4c-043d-4100-f59b08b45770,1991-03-11,None,999-97-8600,S99918687,X68361045X,Ms.,Ayanna800,Krajcik437,None,None,S,white,nonhispanic,F,Fall River  Massachusetts  US,1001 Hayes Crossing Suite 10,Hudson,Massachusetts,Middlesex County,1749,42.3646206311644,-71.580974172832072,1360546.163,12441.256999999998,2025-11-07T12:24:53.157036,patients.csv,513,false
be86cb71-0481-f2c6-c89b-e8ea1136a893,1957-02-12,None,999-21-8577,S99910061,X43205480X,Ms.,Isadora719,Tremblay80,None,None,S,white,nonhispanic,F,Melrose  Massachusetts  US,207 Dooley Orchard,Ipswich,Massachusetts,Essex County,,42.72173796879688,-70.820746808492331,2511927.5475000013,532650.7825,2025-11-07T12:24:53.157036,patients.csv,102,false
4a4fd874-cf7c-d4f5-07a1-77b844d97c5f,1997-06-15,None,999-82-8090,S99936932,X53018491X,Ms.,Lynsey2,Rath779,None,None,None,white,nonhispanic,F,Lanesborough  Massachusetts  US,882 Roob Track,Lancaster,Massachusetts,Worcester County,,42.462273829535981,-71.63791673798012,761161.47100000014,137412.109,2025-11-07T12:24:53.157036,patients.csv,624,false
9d403f74-9f2a-894d-468b-268f08189ab4,1996-04-16,None,999-99-7586,S99960871,X73808823X,Ms.,Kizzie166,Hickle134,None,None,None,white,nonhispanic,F,Chicopee  Massachusetts  US,548 Kohler Knoll Apt 30,Lawrence,Massachusetts,Essex County,,42.719892274755168,-71.195028172997453,217257.91,0,2025-11-07T12:24:53.157036,patients.csv,442,false
312d3dd7-d005-5d59-078e-2dc5615a466c,2003-06-04,None,999-49-3336,S99979223,None,Ms.,Glendora96,Hettinger594,None,None,None,white,nonhispanic,F,Falmouth  Massachusetts  US,345 Kerluke Burg,Lawrence,Massachusetts,Essex County,,42.659890382984,-71.141191102499079,508065.13,690.81,2025-11-07T12:24:53.157036,patients.csv,805,false
2f031d4a-b070-ce15-6372-30c8fecf1164,1994-09-30,None,999-47-2075,S99936245,X18832457X,Ms.,Magdalene960,Orn563,None,None,S,asian,nonhispanic,F,Shanghai  Shanghai Municipality  CN,206 Harber Meadow,Lexington,Massachusetts,Middlesex County,2420,42.4005014969083,-71.187721517798366,1565996.5620000004,406247.948,2025-11-07T12:24:53.157036,patients.csv,30,false
fac847f2-6b31-2022-e96c-24c04a08256c,2001-07-05,None,999-73-3750,S99935740,X26050748X,Ms.,Gladys682,Wuckert783,None,None,None,white,nonhispanic,F,Rockport  Massachusetts  US,736 Gusikowski Promenade,Lexington,Massachusetts,Middlesex County,2421,42.463254875404722,-71.266985023007948,582474.6955,130182.0245,2025-11-07T12:24:53.157036,patients.csv,801,false
3515e99a-c9ef-2628-6949-bf2ba1d74897,2003-09-22,None,999-77-1814,S99958203,None,Ms.,Alexandria361,Hilll811,None,None,None,white,nonhispanic,F,Westfield  Massachusetts  US,230 Bartell Promenade,Lexington,Massachusetts,Middlesex County,2420,42.479161072303533,-71.233104912347144,467782.68,2824.0199999999995,2025-11-07T12:24:53.157036,patients.csv,1026,false
10d90820-db26-953d-7818-a17f198cc2f8,1999-05-07,None,999-62-9912,S99979689,X4843005X,Ms.,Manda751,Crist667,None,None,None,white,nonhispanic,F,Worcester  Massachusetts  US,132 Reilly Trafficway,Littleton,Massachusetts,Middlesex County,,42.5581591813885,-71.5292583485106,1456469.48,36499.8,2025-11-07T12:24:53.157036,patients.csv,825,false
9ef4db86-c427-ddfe-a607-737f08ffb0c1,1973-04-02,None,999-67-3698,S99988330,X51623363X,Ms.,Terrilyn343,Murphy561,None,None,S,asian,nonhispanic,F,Hanoi  Hà Đông  VN,239 Upton Walk,Lowell,Massachusetts,Middlesex County,1852,42.644893137322526,-71.284651831118367,2756377.8550000004,392992.92499999993,2025-11-07T12:24:53.157036,patients.csv,130,false
652b2ac8-8a88-4715-3d08-eef8c558a53f,1983-02-28,None,999-98-1999,S99995307,X86866643X,Ms.,Christen366,Cartwright189,None,None,S,white,nonhispanic,F,Mansfield  Massachusetts  US,243 Stanton Route,Lowell,Massachusetts,Middlesex County,1854,42.634208114309892,-71.3578651789828,2025690.7050000003,54574.305000000008,2025-11-07T12:24:53.157036,patients.csv,1058,false
00209bf2-8e4d-06d1-82a4-daad02f25829,1943-01-05,None,999-65-6749,S99917588,X56318270X,Ms.,Donnetta255,Beer512,None,None,S,other,nonhispanic,F,Belmont  Massachusetts  US,557 Herzog Ferry Unit 77,Lowell,Massachusetts,Middlesex County,1850,42.609876079967179,-71.2749398818066,2467785.0310000009,93089.839000000022,2025-11-07T12:24:53.157036,patients.csv,1060,false
e26891fb-8959-8553-d12a-f92bd5c3bafa,2002-07-09,None,999-95-4935,S99924516,None,Ms.,Mae105,D'Amore443,None,None,None,white,nonhispanic,F,Boston  Massachusetts  US,784 Reichert Trailer Apt 50,Ludlow,Massachusetts,Hampden County,,42.195973383932127,-72.409997916256472,543834.2875,3743.6625,2025-11-07T12:24:53.157036,patients.csv,556,false
39e6bf34-9ff7-f200-8cd8-7b44ef09b4ed,1995-11-23,None,999-67-2090,S99966301,X47914986X,Ms.,Teresita257,Little434,None,None,None,white,nonhispanic,F,Randolph  Massachusetts  US,563 Emard Frontage road Suite 20,Lynn,Massachusetts,Essex County,1902,42.485788630737432,-70.962493445305739,976792.30000000016,1675.1999999999998,2025-11-07T12:24:53.157036,patients.csv,200,false
8b75c459-60b7-ff60-9ef5-74f64131beda,1945-03-18,None,999-40-1955,S99989584,X89182371X,Ms.,Marilyn850,Zieme486,None,None,S,white,nonhispanic,F,Boston  Massachusetts  US,691 Wolf Ville Unit 36,Marlborough,Massachusetts,Middlesex County,1752,42.398082047849527,-71.514831975447407,3384385.2775000008,1175746.1125000005,2025-11-07T12:24:53.157036,patients.csv,884,false
f7f16284-7947-c5d0-9d50-d5e51e082888,2002-04-08,None,999-49-2181,S99977632,None,Ms.,Sherley266,Dare640,None,None,None,white,nonhispanic,F,Framingham  Massachusetts  US,849 Hermiston Viaduct,Marshfield,Massachusetts,Plymouth County,2050,42.155607519148447,-70.708970302072288,464032.7605,42137.0595,2025-11-07T12:24:53.157036,patients.csv,436,false
297c1550-317d-aac0-b529-042721fed414,1994-11-23,None,999-12-7403,S99911249,X75890672X,Ms.,Chan58,Hartmann983,None,None,None,white,nonhispanic,F,Andover  Massachusetts  US,263 Jaskolski Meadow Unit 56,Mattapoisett,Massachusetts,Plymouth County,,41.611603394350851,-70.808522971708783,1275265.065,10012.605,2025-11-07T12:24:53.157036,patients.csv,522,false
a7b903a5-5c6f-3f5e-4035-62d94b0b52b3,1995-12-21,None,999-21-2434,S99916617,X56847635X,Ms.,Lavonia8,Abernathy524,None,None,None,white,nonhispanic,F,Boxford  Massachusetts  US,702 Hane Boulevard,Medford,Massachusetts,Middlesex County,2145,42.416678966867117,-71.081593034005067,694925.9574999999,61101.172499999993,2025-11-07T12:24:53.157036,patients.csv,39,false
6f0b58f9-cb95-1fb3-5fef-cd914f9b4de3,1980-11-15,None,999-53-7954,S99931851,X37685126X,Ms.,Devon268,Bernhard322,None,None,S,white,hispanic,F,Berkley  Massachusetts  US,1065 Sporer Underpass,Methuen,Massachusetts,Essex County,1841,42.779823260715965,-71.166237354559627,1156272.05,447992.81,2025-11-07T12:24:53.157036,patients.csv,306,false
411b4d1d-dd68-1a09-7d8a-7d1f0e7a3d7c,1989-12-19,None,999-36-9442,S99966454,X72037745X,Ms.,Nanci249,Kreiger457,None,None,S,hawaiian,nonhispanic,F,East Harwich  Massachusetts  US,328 Hartmann Ferry Suite 1,Methuen,Massachusetts,Essex County,1841,42.671367020863009,-71.123519980727693,1107525.1235,427571.0665,2025-11-07T12:24:53.157036,patients.csv,623,false
122d96b5-9b37-a7c2-7567-c3a66ae854d7,1956-01-23,None,999-84-7825,S99999630,X69721357X,Ms.,Bridgette172,Schuppe920,None,None,S,white,nonhispanic,F,Lowell  Massachusetts  US,970 Dietrich Street,Middleborough,Massachusetts,Plymouth County,,41.864454988265386,-70.838162356379371,2019106.6100000008,1534.5299999999995,2025-11-07T12:24:53.157036,patients.csv,284,false
b810c52d-5c90-ede3-65b0-cdcda01df8f4,1995-11-11,None,999-30-6389,S99959232,X76376426X,Ms.,Ashley34,McKenzie376,None,None,None,asian,nonhispanic,F,Worcester  Massachusetts  US,1061 Bergnaum Lane,Newbury,Massachusetts,Essex County,,42.740925506096737,-70.919591198218114,667393.5125,35147.1675,2025-11-07T12:24:53.157036,patients.csv,518,false
bf079bf2-4d65-f4a6-0f7b-f02801b57177,2003-09-09,None,999-99-9657,S99930232,None,Ms.,Shana231,Ziemann98,None,None,None,white,nonhispanic,F,Haverhill  Massachusetts  US,450 Sporer Branch Apt 52,Newton,Massachusetts,Middlesex County,2459,42.306185454832942,-71.272442774916072,1153967.73,37094.49,2025-11-07T12:24:53.157036,patients.csv,311,false
6d715e84-4c7a-e4a9-e8ce-6065e2607107,1999-03-12,None,999-13-1931,S99980332,X36827885X,Ms.,Shonta375,Dickinson688,None,None,None,hawaiian,nonhispanic,F,Wareham  Massachusetts  US,520 Heidenreich Path Apt 84,Newton,Massachusetts,Middlesex County,2462,42.318354823196408,-71.24712112446349,776222.94249999989,4226.5275,2025-11-07T12:24:53.157036,patients.csv,400,false
